SCHOOLJAAR;BRIN NUMMER;VESTIGINGSNUMMER;INSTELLINGSNAAM VESTIGING;GEMEENTENUMMER;GEMEENTENAAM;PLAATSNAAM;PROVINCIE;ONDERWIJSTYPE VO;VAKCODE;AFKORTING VAKNAAM;VAKNAAM;SCHOOLEXAMEN BEOORDELING;TOTAAL AANTAL SCHOOLEXAMENS MET BEOORDELING;AANTAL SCHOOLEXAMENS MET BEOORDELING MEETELLEND VOOR DIPLOMA;TOTAAL AANTAL SCHOOLEXAMENS MET CIJFER;GEM. CIJFER TOTAAL AANTAL SCHOOLEXAMENS;AANTAL SCHOOLEXAMENS MET CIJFER MEETELLEND VOOR DIPLOMA;GEM. CIJFER SCHOOLEXAMENS MET CIJFER MEETELLEND VOOR DIPLOMA;TOTAAL AANTAL CENTRALE EXAMENS;GEM. CIJFER TOTAAL AANTAL CENTRALE EXAMENS;AANTAL CENTRALE EXAMENS MEETELLEND VOOR DIPLOMA;GEM. CIJFER CENTRALE EXAMENS MET CIJFER MEETELLEND VOOR DIPLOMA;GEM. CIJFER CIJFERLIJST
2021;25GL;00;SGM Arnhem Noord;0202;ARNHEM;ARNHEM;Gelderland;VWO;1022;econ;economie; ;0;0;47;6,2;47;6,2;47;5,5;47;5,5;5,9
2021;25GL;00;SGM Arnhem Noord;0202;ARNHEM;ARNHEM;Gelderland;VWO;1023;nat;natuurkunde; ;0;0;45;6,1;45;6,1;45;6,8;45;6,8;6,5
2021;25GL;00;SGM Arnhem Noord;0202;ARNHEM;ARNHEM;Gelderland;VWO;1024;wisA;wiskunde A; ;0;0;42;5,8;42;5,8;42;7,0;42;7,0;6,4
2021;25GL;00;SGM Arnhem Noord;0202;ARNHEM;ARNHEM;Gelderland;VWO;1025;wisB;wiskunde B; ;0;0;37;5,9;37;5,9;37;6,4;37;6,4;6,2
2021;25GL;00;SGM Arnhem Noord;0202;ARNHEM;ARNHEM;Gelderland;VWO;1026;wisC;wiskunde C; ;0;0;2;5,6;2;5,6;2;4,4;2;4,4;5,0
2021;25GL;00;SGM Arnhem Noord;0202;ARNHEM;ARNHEM;Gelderland;VWO;1027;wisD;wiskunde D; ;0;0;1;4,0;0;,0;0;,0;0;,0;,0
2021;25GL;00;SGM Arnhem Noord;0202;ARNHEM;ARNHEM;Gelderland;VWO;1028;schk;scheikunde; ;0;0;47;6,4;47;6,4;47;6,6;47;6,6;6,5
2021;25GL;00;SGM Arnhem Noord;0202;ARNHEM;ARNHEM;Gelderland;VWO;1029;kua;kunst (algemeen); ;0;0;0;,0;0;,0;3;6,7;0;,0;6,7
2021;25GL;00;SGM Arnhem Noord;0202;ARNHEM;ARNHEM;Gelderland;VWO;1030;kubv;kunst (beeldende vormgeving); ;0;0;3;7,0;3;7,0;3;6,3;3;6,3;6,7
2021;25GL;00;SGM Arnhem Noord;0202;ARNHEM;ARNHEM;Gelderland;VWO;1031;kumu;kunst (muziek); ;0;0;10;7,2;9;7,2;9;6,4;9;6,4;6,9
2021;25GL;00;SGM Arnhem Noord;0202;ARNHEM;ARNHEM;Gelderland;VWO;1032;kudr;kunst (drama); ;0;0;12;7,2;11;7,2;11;6,8;11;6,8;7,0
2021;25GL;00;SGM Arnhem Noord;0202;ARNHEM;ARNHEM;Gelderland;VWO;1038;bsm;bewegen, sport en maatschappij; ;0;0;14;7,3;0;,0;0;,0;0;,0;7,3
2021;25GL;00;SGM Arnhem Noord;0202;ARNHEM;ARNHEM;Gelderland;VWO;1054;o&o;onderzoek en ontwerpen (beschikking 2007); ;0;0;1;7,5;0;,0;0;,0;0;,0;8,0
2021;25GM;00;dr Aletta Jacobs College;1952;MIDDEN-GRONINGEN;HOOGEZAND;Groningen;VWO;0131;ak;aardrijkskunde; ;0;0;16;6,0;16;6,0;16;6,8;16;6,8;6,5
2021;25GM;00;dr Aletta Jacobs College;1952;MIDDEN-GRONINGEN;HOOGEZAND;Groningen;VWO;0270;te;tekenen; ;0;0;3;7,2;3;7,2;3;6,5;3;6,5;6,7
2021;25GM;00;dr Aletta Jacobs College;1952;MIDDEN-GRONINGEN;HOOGEZAND;Groningen;VWO;0301;anw;algemene natuurwetenschappen; ;0;0;36;7,0;0;,0;0;,0;0;,0;7,0
2021;25GM;00;dr Aletta Jacobs College;1952;MIDDEN-GRONINGEN;HOOGEZAND;Groningen;VWO;0311;fi;filosofie; ;0;0;17;7,0;17;7,0;17;6,6;17;6,6;6,8
2021;25GM;00;dr Aletta Jacobs College;1952;MIDDEN-GRONINGEN;HOOGEZAND;Groningen;VWO;0353;lo;lichamelijke opvoeding;G;25;25;0;,0;0;,0;0;,0;0;,0;,0
2021;25GM;00;dr Aletta Jacobs College;1952;MIDDEN-GRONINGEN;HOOGEZAND;Groningen;VWO;0353;lo;lichamelijke opvoeding;V;12;12;0;,0;0;,0;0;,0;0;,0;,0
2021;25GM;00;dr Aletta Jacobs College;1952;MIDDEN-GRONINGEN;HOOGEZAND;Groningen;VWO;0400;beco;bedrijfseconomie; ;0;0;7;5,7;7;5,7;7;5,1;7;5,1;5,3
2021;25GM;00;dr Aletta Jacobs College;1952;MIDDEN-GRONINGEN;HOOGEZAND;Groningen;VWO;1001;netl;Nederlandse taal en literatuur; ;0;0;38;6,9;38;6,9;38;6,4;38;6,4;6,7
2021;25GM;00;dr Aletta Jacobs College;1952;MIDDEN-GRONINGEN;HOOGEZAND;Groningen;VWO;1002;entl;Engelse taal en literatuur; ;0;0;38;6,9;38;6,9;38;7,1;38;7,1;7,1
2021;25GM;00;dr Aletta Jacobs College;1952;MIDDEN-GRONINGEN;HOOGEZAND;Groningen;VWO;1003;fatl;Franse taal en literatuur; ;0;0;21;6,6;21;6,6;21;6,1;21;6,1;6,4
2021;25GM;00;dr Aletta Jacobs College;1952;MIDDEN-GRONINGEN;HOOGEZAND;Groningen;VWO;1004;dutl;Duitse taal en literatuur; ;0;0;13;6,4;13;6,4;13;6,0;13;6,0;6,2
2021;25GM;00;dr Aletta Jacobs College;1952;MIDDEN-GRONINGEN;HOOGEZAND;Groningen;VWO;1018;biol;biologie; ;0;0;24;6,4;24;6,4;24;6,8;24;6,8;6,7
2021;25GM;00;dr Aletta Jacobs College;1952;MIDDEN-GRONINGEN;HOOGEZAND;Groningen;VWO;1019;maat;maatschappijleer; ;0;0;37;7,3;0;,0;0;,0;0;,0;7,3
2021;25GM;00;dr Aletta Jacobs College;1952;MIDDEN-GRONINGEN;HOOGEZAND;Groningen;VWO;1020;ckv;culturele en kunstzinnige vorming; ;0;0;31;7,2;0;,0;0;,0;0;,0;7,2
2021;25GM;00;dr Aletta Jacobs College;1952;MIDDEN-GRONINGEN;HOOGEZAND;Groningen;VWO;1021;ges;geschiedenis; ;0;0;11;6,5;11;6,5;11;5,8;11;5,8;6,0
2021;25GM;00;dr Aletta Jacobs College;1952;MIDDEN-GRONINGEN;HOOGEZAND;Groningen;VWO;1022;econ;economie; ;0;0;18;6,8;18;6,8;18;7,9;18;7,9;7,4
2021;25GM;00;dr Aletta Jacobs College;1952;MIDDEN-GRONINGEN;HOOGEZAND;Groningen;VWO;1023;nat;natuurkunde; ;0;0;26;6,4;26;6,4;26;6,6;26;6,6;6,4
2021;25GM;00;dr Aletta Jacobs College;1952;MIDDEN-GRONINGEN;HOOGEZAND;Groningen;VWO;1024;wisA;wiskunde A; ;0;0;12;6,3;12;6,3;12;6,3;12;6,3;6,4
2021;25GM;00;dr Aletta Jacobs College;1952;MIDDEN-GRONINGEN;HOOGEZAND;Groningen;VWO;1025;wisB;wiskunde B; ;0;0;26;6,5;26;6,5;26;6,3;26;6,3;6,5
2021;25GM;00;dr Aletta Jacobs College;1952;MIDDEN-GRONINGEN;HOOGEZAND;Groningen;VWO;1028;schk;scheikunde; ;0;0;28;6,7;28;6,7;28;6,6;28;6,6;6,7
2021;25GM;00;dr Aletta Jacobs College;1952;MIDDEN-GRONINGEN;HOOGEZAND;Groningen;VWO;1035;nlt;natuur, leven en technologie; ;0;0;25;6,9;0;,0;0;,0;0;,0;6,9
2021;25GM;00;dr Aletta Jacobs College;1952;MIDDEN-GRONINGEN;HOOGEZAND;Groningen;VWO;1110;ltc;Latijnse taal en cultuur; ;0;0;5;6,5;5;6,5;5;5,9;5;5,9;6,2
2021;25GM;00;dr Aletta Jacobs College;1952;MIDDEN-GRONINGEN;HOOGEZAND;Groningen;VWO;1111;gtc;Griekse taal en cultuur; ;0;0;1;7,8;1;7,8;1;9,2;1;9,2;9,0
2021;25KX;00;Lorentz Casimir Lyceum;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;VWO;0131;ak;aardrijkskunde; ;0;0;42;6,4;41;6,4;42;6,2;41;6,2;6,4
2021;25KX;00;Lorentz Casimir Lyceum;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;VWO;0161;in;informatica; ;0;0;22;7,6;0;,0;0;,0;0;,0;7,4
2021;25KX;00;Lorentz Casimir Lyceum;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;VWO;0270;te;tekenen; ;0;0;16;6,8;16;6,8;16;6,8;16;6,8;6,9
2021;25KX;00;Lorentz Casimir Lyceum;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;VWO;0353;lo;lichamelijke opvoeding;G;79;79;0;,0;0;,0;0;,0;0;,0;,0
2021;25KX;00;Lorentz Casimir Lyceum;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;VWO;0353;lo;lichamelijke opvoeding;V;43;43;0;,0;0;,0;0;,0;0;,0;,0
2021;25KX;00;Lorentz Casimir Lyceum;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;VWO;0400;beco;bedrijfseconomie; ;0;0;28;6,7;28;6,7;28;6,7;28;6,7;6,6
2021;25KX;00;Lorentz Casimir Lyceum;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;VWO;1001;netl;Nederlandse taal en literatuur; ;0;0;122;6,5;122;6,5;122;6,4;122;6,4;6,4
2021;25KX;00;Lorentz Casimir Lyceum;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;VWO;1002;entl;Engelse taal en literatuur; ;0;0;122;7,0;122;7,0;122;7,5;122;7,5;7,3
2021;25KX;00;Lorentz Casimir Lyceum;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;VWO;1003;fatl;Franse taal en literatuur; ;0;0;44;6,3;42;6,4;44;7,1;42;7,1;6,8
2021;25KX;00;Lorentz Casimir Lyceum;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;VWO;1004;dutl;Duitse taal en literatuur; ;0;0;73;6,7;73;6,7;73;6,9;73;6,9;6,9
2021;25KX;00;Lorentz Casimir Lyceum;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;VWO;1007;rutl;Russische taal en literatuur; ;0;0;1;9,1;1;9,1;1;9,7;1;9,7;9,0
2021;25KX;00;Lorentz Casimir Lyceum;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;VWO;1018;biol;biologie; ;0;0;81;6,4;81;6,4;81;6,6;81;6,6;6,5
2021;25KX;00;Lorentz Casimir Lyceum;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;VWO;1019;maat;maatschappijleer; ;0;0;122;6,9;0;,0;0;,0;0;,0;6,9
2021;25KX;00;Lorentz Casimir Lyceum;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;VWO;1020;ckv;culturele en kunstzinnige vorming; ;0;0;81;7,6;0;,0;0;,0;0;,0;7,6
2021;25KX;00;Lorentz Casimir Lyceum;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;VWO;1021;ges;geschiedenis; ;0;0;37;6,7;37;6,7;37;6,4;37;6,4;6,6
2021;25KX;00;Lorentz Casimir Lyceum;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;VWO;1022;econ;economie; ;0;0;57;6,0;56;6,0;57;6,6;56;6,5;6,2
2021;25KX;00;Lorentz Casimir Lyceum;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;VWO;1023;nat;natuurkunde; ;0;0;85;6,6;85;6,6;85;7,8;85;7,8;7,2
2021;25KX;00;Lorentz Casimir Lyceum;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;VWO;1024;wisA;wiskunde A; ;0;0;45;6,5;45;6,5;45;7,2;45;7,2;6,8
2021;25KX;00;Lorentz Casimir Lyceum;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;VWO;1025;wisB;wiskunde B; ;0;0;75;6,7;75;6,7;75;7,6;75;7,6;7,2
2021;25KX;00;Lorentz Casimir Lyceum;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;VWO;1026;wisC;wiskunde C; ;0;0;2;6,0;2;6,0;2;6,5;2;6,5;6,0
2021;25KX;00;Lorentz Casimir Lyceum;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;VWO;1027;wisD;wiskunde D; ;0;0;17;7,4;0;,0;0;,0;0;,0;7,4
2021;25KX;00;Lorentz Casimir Lyceum;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;VWO;1028;schk;scheikunde; ;0;0;89;6,3;89;6,3;89;7,1;89;7,1;6,7
2021;25KX;00;Lorentz Casimir Lyceum;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;VWO;1052;chtc;Chinese taal en cultuur; ;0;0;1;9,4;0;,0;0;,0;0;,0;9,0
2021;25KX;00;Lorentz Casimir Lyceum;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;VWO;1110;ltc;Latijnse taal en cultuur; ;0;0;24;6,3;22;6,3;24;5,8;22;5,8;6,1
2021;25KX;00;Lorentz Casimir Lyceum;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;VWO;1111;gtc;Griekse taal en cultuur; ;0;0;22;7,3;19;7,3;22;7,9;19;7,9;7,5
2021;25MG;00;Commanderij College;1652;GEMERT-BAKEL;GEMERT;Noord-Brabant;VWO;0131;ak;aardrijkskunde; ;0;0;30;6,6;30;6,6;30;6,5;30;6,5;6,6
2021;25MG;00;Commanderij College;1652;GEMERT-BAKEL;GEMERT;Noord-Brabant;VWO;0353;lo;lichamelijke opvoeding;G;22;22;0;,0;0;,0;0;,0;0;,0;,0
2021;25MG;00;Commanderij College;1652;GEMERT-BAKEL;GEMERT;Noord-Brabant;VWO;0353;lo;lichamelijke opvoeding;V;42;42;0;,0;0;,0;0;,0;0;,0;,0
2021;25MG;00;Commanderij College;1652;GEMERT-BAKEL;GEMERT;Noord-Brabant;VWO;0400;beco;bedrijfseconomie; ;0;0;23;6,4;23;6,4;23;6,4;23;6,4;6,6
2021;25MG;00;Commanderij College;1652;GEMERT-BAKEL;GEMERT;Noord-Brabant;VWO;1001;netl;Nederlandse taal en literatuur; ;0;0;64;6,6;64;6,6;64;6,2;64;6,2;6,5
2021;25MG;00;Commanderij College;1652;GEMERT-BAKEL;GEMERT;Noord-Brabant;VWO;1002;entl;Engelse taal en literatuur; ;0;0;64;7,3;64;7,3;64;6,9;64;6,9;7,1
2021;25MG;00;Commanderij College;1652;GEMERT-BAKEL;GEMERT;Noord-Brabant;VWO;1003;fatl;Franse taal en literatuur; ;0;0;27;6,6;27;6,6;27;6,4;27;6,4;6,5
2021;25MG;00;Commanderij College;1652;GEMERT-BAKEL;GEMERT;Noord-Brabant;VWO;1004;dutl;Duitse taal en literatuur; ;0;0;24;5,8;24;5,8;24;6,6;24;6,6;6,3
2021;25MG;00;Commanderij College;1652;GEMERT-BAKEL;GEMERT;Noord-Brabant;VWO;1018;biol;biologie; ;0;0;38;6,3;38;6,3;38;6,0;38;6,0;6,2
2021;25MG;00;Commanderij College;1652;GEMERT-BAKEL;GEMERT;Noord-Brabant;VWO;1019;maat;maatschappijleer; ;0;0;59;6,5;0;,0;0;,0;0;,0;6,5
2021;25MG;00;Commanderij College;1652;GEMERT-BAKEL;GEMERT;Noord-Brabant;VWO;1020;ckv;culturele en kunstzinnige vorming; ;0;0;42;7,7;0;,0;0;,0;0;,0;7,7
2021;25MG;00;Commanderij College;1652;GEMERT-BAKEL;GEMERT;Noord-Brabant;VWO;1021;ges;geschiedenis; ;0;0;28;6,2;28;6,2;28;6,0;28;6,0;6,1
2021;25MG;00;Commanderij College;1652;GEMERT-BAKEL;GEMERT;Noord-Brabant;VWO;1022;econ;economie; ;0;0;46;6,2;46;6,2;46;5,5;46;5,5;5,8
2021;25MG;00;Commanderij College;1652;GEMERT-BAKEL;GEMERT;Noord-Brabant;VWO;1023;nat;natuurkunde; ;0;0;33;6,4;33;6,4;33;6,6;33;6,6;6,5
2021;25MG;00;Commanderij College;1652;GEMERT-BAKEL;GEMERT;Noord-Brabant;VWO;1024;wisA;wiskunde A; ;0;0;41;6,6;41;6,6;41;7,0;41;7,0;6,8
2021;25MG;00;Commanderij College;1652;GEMERT-BAKEL;GEMERT;Noord-Brabant;VWO;1025;wisB;wiskunde B; ;0;0;23;6,5;23;6,5;23;6,8;23;6,8;6,6
2021;25MG;00;Commanderij College;1652;GEMERT-BAKEL;GEMERT;Noord-Brabant;VWO;1027;wisD;wiskunde D; ;0;0;7;7,1;0;,0;0;,0;0;,0;7,0
2021;25MG;00;Commanderij College;1652;GEMERT-BAKEL;GEMERT;Noord-Brabant;VWO;1028;schk;scheikunde; ;0;0;39;6,6;39;6,6;39;6,7;39;6,7;6,7
2021;25MG;00;Commanderij College;1652;GEMERT-BAKEL;GEMERT;Noord-Brabant;VWO;1036;hndv;handvaardigheid; ;0;0;12;6,5;12;6,5;12;5,9;12;5,9;6,3
2021;25MG;00;Commanderij College;1652;GEMERT-BAKEL;GEMERT;Noord-Brabant;VWO;1110;ltc;Latijnse taal en cultuur; ;0;0;15;6,1;15;6,1;15;5,5;15;5,5;5,9
2021;25MG;00;Commanderij College;1652;GEMERT-BAKEL;GEMERT;Noord-Brabant;VWO;1111;gtc;Griekse taal en cultuur; ;0;0;4;8,0;4;8,0;4;8,0;4;8,0;8,3
2021;27DG;00;De Passie;0344;UTRECHT;UTRECHT;Utrecht;VWO;0131;ak;aardrijkskunde; ;0;0;19;6,9;19;6,9;19;6,5;19;6,5;6,7
2021;27DG;00;De Passie;0344;UTRECHT;UTRECHT;Utrecht;VWO;0260;mu;muziek; ;0;0;2;6,8;2;6,8;2;5,6;2;5,6;6,0
2021;27DG;00;De Passie;0344;UTRECHT;UTRECHT;Utrecht;VWO;0270;te;tekenen; ;0;0;11;7,0;9;6,9;11;7,1;9;7,0;7,0
2021;27DG;00;De Passie;0344;UTRECHT;UTRECHT;Utrecht;VWO;0301;anw;algemene natuurwetenschappen; ;0;0;45;6,5;0;,0;0;,0;0;,0;6,5
2021;27DG;00;De Passie;0344;UTRECHT;UTRECHT;Utrecht;VWO;0353;lo;lichamelijke opvoeding;G;20;20;0;,0;0;,0;0;,0;0;,0;,0
2021;27DG;00;De Passie;0344;UTRECHT;UTRECHT;Utrecht;VWO;0353;lo;lichamelijke opvoeding;V;25;25;0;,0;0;,0;0;,0;0;,0;,0
2021;27DG;00;De Passie;0344;UTRECHT;UTRECHT;Utrecht;VWO;0400;beco;bedrijfseconomie; ;0;0;16;6,8;16;6,8;16;6,6;16;6,6;6,6
2021;27DG;00;De Passie;0344;UTRECHT;UTRECHT;Utrecht;VWO;1001;netl;Nederlandse taal en literatuur; ;0;0;45;6,3;45;6,3;45;6,2;45;6,2;6,3
2021;27DG;00;De Passie;0344;UTRECHT;UTRECHT;Utrecht;VWO;1002;entl;Engelse taal en literatuur; ;0;0;45;7,1;45;7,1;45;7,2;45;7,2;7,2
2021;27DG;00;De Passie;0344;UTRECHT;UTRECHT;Utrecht;VWO;1003;fatl;Franse taal en literatuur; ;0;0;23;7,0;22;7,0;23;6,7;22;6,8;7,0
2021;27DG;00;De Passie;0344;UTRECHT;UTRECHT;Utrecht;VWO;1004;dutl;Duitse taal en literatuur; ;0;0;22;6,4;22;6,4;22;6,7;22;6,7;6,6
2021;27DG;00;De Passie;0344;UTRECHT;UTRECHT;Utrecht;VWO;1018;biol;biologie; ;0;0;24;6,3;23;6,3;24;6,4;23;6,4;6,3
2021;27DG;00;De Passie;0344;UTRECHT;UTRECHT;Utrecht;VWO;1019;maat;maatschappijleer; ;0;0;45;7,4;0;,0;0;,0;0;,0;7,5
2021;27DG;00;De Passie;0344;UTRECHT;UTRECHT;Utrecht;VWO;1020;ckv;culturele en kunstzinnige vorming; ;0;0;36;7,5;0;,0;0;,0;0;,0;7,5
2021;27DG;00;De Passie;0344;UTRECHT;UTRECHT;Utrecht;VWO;1021;ges;geschiedenis; ;0;0;28;6,8;28;6,8;28;7,1;28;7,1;7,0
2021;27DG;00;De Passie;0344;UTRECHT;UTRECHT;Utrecht;VWO;1022;econ;economie; ;0;0;35;6,8;35;6,8;35;6,0;35;6,0;6,5
2021;27DG;00;De Passie;0344;UTRECHT;UTRECHT;Utrecht;VWO;1023;nat;natuurkunde; ;0;0;18;6,4;17;6,5;18;7,3;17;7,3;7,0
2021;27DG;00;De Passie;0344;UTRECHT;UTRECHT;Utrecht;VWO;1024;wisA;wiskunde A; ;0;0;24;6,5;24;6,5;24;7,4;24;7,4;6,9
2021;27DG;00;De Passie;0344;UTRECHT;UTRECHT;Utrecht;VWO;1025;wisB;wiskunde B; ;0;0;21;6,7;21;6,7;21;7,4;21;7,4;7,0
2021;27DG;00;De Passie;0344;UTRECHT;UTRECHT;Utrecht;VWO;1027;wisD;wiskunde D; ;0;0;7;7,7;0;,0;0;,0;0;,0;8,0
2021;27DG;00;De Passie;0344;UTRECHT;UTRECHT;Utrecht;VWO;1028;schk;scheikunde; ;0;0;20;6,6;19;6,6;20;7,4;19;7,4;7,1
2021;27DG;00;De Passie;0344;UTRECHT;UTRECHT;Utrecht;VWO;1060;gds;godsdienst; ;0;0;45;7,5;0;,0;0;,0;0;,0;7,5
2021;27DG;00;De Passie;0344;UTRECHT;UTRECHT;Utrecht;VWO;1110;ltc;Latijnse taal en cultuur; ;0;0;9;6,6;9;6,6;9;6,2;9;6,2;6,4
2021;27MD;00;Castor College;0375;BEVERWIJK;BEVERWIJK;Noord-Holland;VWO;0131;ak;aardrijkskunde; ;0;0;41;6,4;41;6,4;41;6,4;41;6,4;6,4
2021;27MD;00;Castor College;0375;BEVERWIJK;BEVERWIJK;Noord-Holland;VWO;0161;in;informatica; ;0;0;20;6,8;0;,0;0;,0;0;,0;6,8
2021;27MD;00;Castor College;0375;BEVERWIJK;BEVERWIJK;Noord-Holland;VWO;0301;anw;algemene natuurwetenschappen; ;0;0;85;6,8;0;,0;0;,0;0;,0;6,8
2021;27MD;00;Castor College;0375;BEVERWIJK;BEVERWIJK;Noord-Holland;VWO;0311;fi;filosofie; ;0;0;20;7,0;20;7,0;20;6,4;20;6,4;6,8
2021;27MD;00;Castor College;0375;BEVERWIJK;BEVERWIJK;Noord-Holland;VWO;0353;lo;lichamelijke opvoeding;G;22;22;0;,0;0;,0;0;,0;0;,0;,0
2021;27MD;00;Castor College;0375;BEVERWIJK;BEVERWIJK;Noord-Holland;VWO;0353;lo;lichamelijke opvoeding;V;68;68;0;,0;0;,0;0;,0;0;,0;,0
2021;27MD;00;Castor College;0375;BEVERWIJK;BEVERWIJK;Noord-Holland;VWO;0400;beco;bedrijfseconomie; ;0;0;18;6,2;18;6,2;18;6,4;18;6,4;6,3
2021;27MD;00;Castor College;0375;BEVERWIJK;BEVERWIJK;Noord-Holland;VWO;1001;netl;Nederlandse taal en literatuur; ;0;0;91;6,7;91;6,7;91;6,0;91;6,0;6,4
2021;27MD;00;Castor College;0375;BEVERWIJK;BEVERWIJK;Noord-Holland;VWO;1002;entl;Engelse taal en literatuur; ;0;0;92;6,9;92;6,9;92;6,9;92;6,9;6,9
2021;27MD;00;Castor College;0375;BEVERWIJK;BEVERWIJK;Noord-Holland;VWO;1003;fatl;Franse taal en literatuur; ;0;0;52;6,4;52;6,4;52;6,1;52;6,1;6,3
2021;27MD;00;Castor College;0375;BEVERWIJK;BEVERWIJK;Noord-Holland;VWO;1004;dutl;Duitse taal en literatuur; ;0;0;26;6,6;26;6,6;26;6,5;26;6,5;6,7
2021;27MD;00;Castor College;0375;BEVERWIJK;BEVERWIJK;Noord-Holland;VWO;1005;sptl;Spaanse taal en literatuur; ;0;0;1;7,9;1;7,9;1;6,6;1;6,6;7,0
2021;27MD;00;Castor College;0375;BEVERWIJK;BEVERWIJK;Noord-Holland;VWO;1018;biol;biologie; ;0;0;42;6,3;42;6,3;42;6,3;42;6,3;6,4
2021;27MD;00;Castor College;0375;BEVERWIJK;BEVERWIJK;Noord-Holland;VWO;1019;maat;maatschappijleer; ;0;0;88;6,9;0;,0;0;,0;0;,0;6,9
2021;27MD;00;Castor College;0375;BEVERWIJK;BEVERWIJK;Noord-Holland;VWO;1020;ckv;culturele en kunstzinnige vorming; ;0;0;51;7,5;0;,0;0;,0;0;,0;7,5
2021;27MD;00;Castor College;0375;BEVERWIJK;BEVERWIJK;Noord-Holland;VWO;1021;ges;geschiedenis; ;0;0;41;6,6;41;6,6;41;5,9;41;5,9;6,2
2021;27MD;00;Castor College;0375;BEVERWIJK;BEVERWIJK;Noord-Holland;VWO;1022;econ;economie; ;0;0;49;5,8;49;5,8;49;5,2;49;5,2;5,5
2021;27MD;00;Castor College;0375;BEVERWIJK;BEVERWIJK;Noord-Holland;VWO;1023;nat;natuurkunde; ;0;0;42;6,0;42;6,0;42;5,8;42;5,8;5,9
2021;27MD;00;Castor College;0375;BEVERWIJK;BEVERWIJK;Noord-Holland;VWO;1024;wisA;wiskunde A; ;0;0;47;6,5;47;6,5;47;6,6;47;6,6;6,5
2021;27MD;00;Castor College;0375;BEVERWIJK;BEVERWIJK;Noord-Holland;VWO;1025;wisB;wiskunde B; ;0;0;44;6,3;44;6,3;44;5,3;44;5,3;5,9
2021;27MD;00;Castor College;0375;BEVERWIJK;BEVERWIJK;Noord-Holland;VWO;1026;wisC;wiskunde C; ;0;0;3;6,6;3;6,6;3;5,7;3;5,7;6,3
2021;27MD;00;Castor College;0375;BEVERWIJK;BEVERWIJK;Noord-Holland;VWO;1027;wisD;wiskunde D; ;0;0;13;7,2;0;,0;0;,0;0;,0;7,2
2021;27MD;00;Castor College;0375;BEVERWIJK;BEVERWIJK;Noord-Holland;VWO;1028;schk;scheikunde; ;0;0;50;6,4;50;6,4;50;6,1;50;6,1;6,3
2021;27MD;00;Castor College;0375;BEVERWIJK;BEVERWIJK;Noord-Holland;VWO;1030;kubv;kunst (beeldende vormgeving); ;0;0;9;7,3;9;7,3;9;6,8;9;6,8;7,0
2021;27MD;00;Castor College;0375;BEVERWIJK;BEVERWIJK;Noord-Holland;VWO;1031;kumu;kunst (muziek); ;0;0;1;7,3;1;7,3;1;7,2;1;7,2;7,0
2021;27MD;00;Castor College;0375;BEVERWIJK;BEVERWIJK;Noord-Holland;VWO;1110;ltc;Latijnse taal en cultuur; ;0;0;28;6,5;28;6,5;28;5,9;28;5,9;6,3
2021;27MD;00;Castor College;0375;BEVERWIJK;BEVERWIJK;Noord-Holland;VWO;1111;gtc;Griekse taal en cultuur; ;0;0;14;6,4;14;6,4;14;6,6;14;6,6;6,5
2021;27RW;00;De Passie;0599;ROTTERDAM;ROTTERDAM;Zuid-Holland;VWO;0131;ak;aardrijkskunde; ;0;0;14;6,4;14;6,4;14;6,3;14;6,3;6,4
2021;27RW;00;De Passie;0599;ROTTERDAM;ROTTERDAM;Zuid-Holland;VWO;0260;mu;muziek; ;0;0;7;6,8;7;6,8;7;6,2;7;6,2;6,3
2021;27RW;00;De Passie;0599;ROTTERDAM;ROTTERDAM;Zuid-Holland;VWO;0270;te;tekenen; ;0;0;3;6,8;3;6,8;3;7,3;3;7,3;7,3
